duration_scaled,orig_bytes_scaled,resp_bytes_scaled,orig_pkts_scaled,resp_pkts_scaled,bytes_per_sec_scaled,pkts_per_sec_scaled,byte_ratio_scaled,proto_tcp,proto_udp,service_dns,service_http,service_none,service_ssh,conn_state_REJ,conn_state_RSTO,conn_state_S1,conn_state_SF,is_attack,actual_attack_pct,window_id,ts,row_index,concurrency_src_1s_scaled
0.6135198326788894,0.1592484527361511,1.6423291416973975,0.6657320569945936,1.3781503811662577,-0.249426123312814,-0.236852637020794,-0.4403279029976097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691926.405159,68,-0.7919948012483946
0.6134775481686255,0.1609175310816115,0.2836937873850514,0.2089896632104142,0.232453881247335,-0.2494249325585001,-0.2369765383766705,-0.2214200422871604,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691926.409132,69,-0.7919948012483946
0.6136360750500744,0.6860513055220886,0.3608730450111069,0.3846598146658678,0.3597534923494376,-0.2490553485134434,-0.2369289158844977,0.1036659112533173,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691926.394898,70,-0.7919948012483946
-0.3897122736914162,-0.3631730693929528,-0.7368866463097827,-0.4585569123203094,-0.7095632409082235,6.651724513232287,6.760861979529146,4.119297628905474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692015.874215,71,-0.48931124640028245
-0.3876541997874075,-0.3698493827747944,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.2497985998628026,-0.2278730292015207,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692021.216804,72,-0.7919948012483946
-0.3874226331131725,-0.100501864776123,-0.5306291697638502,-0.2301857154282197,-0.4549640187040185,-0.1667407349852868,-0.2079368366782183,0.3528545006392568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692021.195122,73,-0.7919948012483946
-0.3876360946297686,-0.1895889214650716,-0.4767545214457448,-0.2477527305737651,-0.429504096483598,-0.1884990267996913,-0.2072351095996746,-0.0957365241211927,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692021.21513,74,-0.7919948012483946
-0.3876495987715216,-0.279719152119933,-0.5573540544579261,-0.3004537760104012,-0.5058838631448596,-0.2189482184585853,-0.21399074323802,-0.2364441801772219,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692021.216405,75,-0.7919948012483946
-0.3876340876901247,-0.1916752693968971,1.1531235417489236,0.3495257843747771,0.9453317034191092,-0.1892670062489912,-0.1290681635535408,-0.5346422851239325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692021.214956,76,-0.7919948012483946
0.2514036454688954,-0.3698493827747944,-0.7379063557416712,-0.3882888517381279,-0.6331834742469621,-0.2497985998628026,-0.2371251223582866,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691966.46824,77,-1.1624495326631092
0.1077130439873564,0.0858090055358936,1.5135270940819905,0.5603299661213215,1.2508507700641551,-0.2491516426537604,-0.2365953155191263,-0.4549847427983833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691980.528249,78,-0.48931124640028245
0.1077099481762036,-0.0041125903257851,-0.1925317612533428,-0.0193815336816754,-0.1239850298385519,-0.2492793127538974,-0.2369125023999451,-0.1101751861510955,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691980.528549,79,-0.48931124640028245
0.1077275195732988,-0.0041125903257851,-0.0968702701743095,0.0157524966094153,-0.0985251076181314,-0.2492793310969965,-0.2368932882454077,-0.1838704816408683,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691980.526907,80,-0.48931124640028245
0.1077298254188472,0.2675299103978943,-0.0722060482905081,0.0157524966094153,-0.0730651853977109,-0.2488936604868193,-0.2368932894928943,0.1010653526155886,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691980.526705,81,-0.48931124640028245
0.1078228385311748,0.1780255841225805,-0.1002268137209422,0.050886526900506,-0.0730651853977109,-0.2490208824996064,-0.2368741205049226,0.0286833644208184,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691980.517997,82,-0.48931124640028245
0.1077079732621923,-0.0957032645329243,-0.2822024594200316,-0.1247836245549475,-0.2512846409406545,-0.2494093551564626,-0.2369701726203876,-0.1610118181370424,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691980.528769,83,-0.48931124640028245
0.1322144463739742,0.4682365814395069,0.1889457860054182,0.1738556329193235,0.1560741145860735,-0.2486645213106173,-0.2368234694592536,0.0618725313674501,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691992.063909,84,-3.4639245346776493
-0.0452195572553327,0.099996171472307,0.5262146806025163,0.2089896632104142,0.4361332590106991,-0.2488353501553732,-0.2366211379606142,-0.3303131926249212,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692008.685044,85,-0.011712031655839257
